,reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt
2634,gp:AOqpTOFrsy1ryACVxMIOaztccyyCPBH5Bq5FySgck9Vr4Nu_WTdx3vLaiFYfdN4UunDCpWW2Yhq3tBs1EK3i3Q,Susan Brown,https://play-lh.googleusercontent.com/a/AATXAJy8mx_-TLnYKvQmACaQvRUvw71u6UJV3hsVcHRG=mo,I find it handy for transferring funds to my daughter when required.,5,0,64.06,2020-12-14 22:34:05,,
2635,gp:AOqpTOFWGVWPqe9Wrkrcj7JWVl9L5zpH0G67TKLF8NZ4FrLab2w4UOqXYiiK4-pLQwiS1YnjC19JfbVzTo2Csw,John Rhodes,https://play-lh.googleusercontent.com/a-/AOh14GgfSm4cOSp62abPTFx7OrKW1q9Sm_Mhf0azF9xIVg,All's Good,5,0,64.06,2020-12-14 21:44:48,,
2636,gp:AOqpTOG4yMijSbRmc8wBROz2ufhCA1X3nt99oEGOnYd1K20wnBXfbi8Quz3VAFx0pGCCsev-xtGoO9U2Ayfv1A,Sine Mclauchlan,https://play-lh.googleusercontent.com/a/AATXAJz05fiIorT5DGMFt5-eI9ZdFRz7s6uodq4q-3C7=mo,"It's really hand to do out of hours,",4,0,64.06,2020-12-14 21:12:34,,
2637,gp:AOqpTOEA3RxgKd0ebj1QFWVl8zC3mhPTSrIKsdLufGtow2JsPU7Vr-Par2uFsp_JdLXLslYnt8IQDaF9xKRauQ,Michael Anderson,https://play-lh.googleusercontent.com/a/AATXAJyu8j4GICx2YjrMZUiVHnP7dILPXGk7eKQ-vNkO=mo,Great. Easy to use. Everything at your fingertips.,5,0,64.06,2020-12-14 20:28:28,,
2638,gp:AOqpTOGcFd2Lu_Yy_rHF7HfdAdEpRZPGIAfzpuLL3Zz2UF5IuaqvrHg2VgGNNoXMbbPtn5JNly4aLdvefY4mLw,Neil Doon,https://play-lh.googleusercontent.com/a-/AOh14GjOIgv61epZYTeAMRnJYADBx-1lST3YTB-sF-1bCA,"Fast, safe, secure :)",5,0,64.06,2020-12-14 15:27:16,,
2639,gp:AOqpTOHahygGCt8Gva2YCdr_LDVXFINyb2Bi5rqRkjev4Q8muDyzSiqCRllKWYvWNHVJM8hNTpxuPWGzgMdzJg,Pamela Gillespie,https://play-lh.googleusercontent.com/a/AATXAJwOGSEfHec6coqcSnqiXsIXpPN3_7yZKeMwAZzk=mo,Very good and helpful to me so good and reliable,5,0,64.06,2020-12-14 14:26:59,,
2640,gp:AOqpTOE5toJuCnDBJMtwJtMXUz2PPCBuf5A1cxhsPzevUwGcJpE0sqyu7VbGYLkQkJuuXGLA9wWu1YVYVCPVjA,David Adams,https://play-lh.googleusercontent.com/a/AATXAJx4xoI7h-muTNdU1QqzyFUiC0yJM1cnMaweRdr0=mo,Very easy to understand,5,0,64.06,2020-12-14 13:31:29,,
2641,gp:AOqpTOF3I9T3PrfaMsm1VJKJgRkx_a8gFLeDkjOL2frgWHcrs0nhvDCduErp-Jn4d04aqiYG91mdPEI9VzL3-A,Craig Fairley,https://play-lh.googleusercontent.com/a/AATXAJyM2LkLgRVcjh1A5HlVBHJ-Qd7105ARuzOQ4XXy=mo,Very good app and very helpful,5,0,62.02,2020-12-14 10:32:42,,
2642,gp:AOqpTOExo3FZ_dZzkuS8agF0Vdy-qAV5TrbYlJaYuEKFk34lzhbPbcVEVHKDycmf6h2JR54R7P9xBwpRrHZdig,Malcolm McEwan,https://play-lh.googleusercontent.com/a/AATXAJySEaTnMaSO6pQg9sNNkcnIGNhdv2bt_f5N8_9v=mo,Informative screens without being cluttered. Money movement easy and instantaeous.,5,0,64.06,2020-12-14 10:25:20,,
2643,gp:AOqpTOG5qwBpC2cpSriWvet6QYkWYF_HR7JiSqv-ZITRrInL3T6XxoKP9-Bt9OumLP7N5vSi8cKB0rwwdWHM1Q,JOAO TOMAS,https://play-lh.googleusercontent.com/a/AATXAJylXj0tFNrL2M26vPS1PWbr_DPgtrgmNnYywjML=mo,Amazing and super useful!!!,5,0,,2020-12-14 06:51:44,,
2644,gp:AOqpTOG97oRGOCJbKfGMb7oGB2_j8_D-W6pmpRB3KBDm39ucvahg0V-SrOLg3l-frxfMfzFoPFM7-KWUUtGo7w,Mike Tango,https://play-lh.googleusercontent.com/a/AATXAJw-wAS4vIwDIBuRi2hvtU6QMnIftmgy0WVlcq6X=mo,Excellent!,5,0,64.06,2020-12-14 00:20:33,,
2645,gp:AOqpTOGpAPUy-0BNglFyCCawqRT2WvcKJOwBEK0_qMBRQ-sGxtlCEAzLt4Jkf49JB3ReBnDXiLL1BusIVnv_Zg,David,https://play-lh.googleusercontent.com/a/AATXAJxwDQTrC8b1n8Z4qE7Mi8m4VujLlYPSs3nyBEfr=mo,Access to Halifax accounts as well as my Bank of Scotland accounts from the same app a real bonuse. Pity I'm unable to access BofS Credit Card Statements on the home page.,4,1,64.06,2020-12-13 13:26:24,,
2646,gp:AOqpTOFHD30MpwWTD584mF3p_6A1dC64wy9AnboYG_zWhGxYbWymYW_Dito3nSMm5TTo3_5uRiVh-au-8PYRsQ,George Magee,https://play-lh.googleusercontent.com/a-/AOh14Gh1lzvIeVGYFSbNN4fUb7hE2AzO9YXi-6-_nyRnbQ,Easy description and information a functional way to bank,5,0,64.06,2020-12-13 11:02:16,,
2647,gp:AOqpTOEaJb_IvW2XUxMOknrZD_1lPxJwY2so5QFm96eWqpt1dcgSTndbspaQNumzFmSfRg02ellb_PtnGIcs-g,Anji Canavan,https://play-lh.googleusercontent.com/a-/AOh14GixZgklrrE8cL7evKJ9nFaQzg2LO8h6ZL3G4M9O,Very easy to use to purchase items and pay individuals. Also it has a great feature making sure you're not being scammed.,5,0,64.06,2020-12-13 04:04:51,,
2648,gp:AOqpTOFLsOv5cPWF7c7HjZAFAyGXhyM7cTMUN_F_gqSvGMXVL7zuhq9zf2y9XOmIo_Z8t8SqSKXymV_76aylFg,Sri Para,https://play-lh.googleusercontent.com/a-/AOh14Gi5j4ybWXbFB97kqW1BJrS1du6a_anA23_bXTvR,Amazing like this bank account and internet banking is very easy 😸😸😸,5,0,64.06,2020-12-13 01:00:18,,
2649,gp:AOqpTOENtmUEjJfdoLuVOepR4sxcBsKDMshBRMwP0bmd2LgQkk9MrDZjsQgBW8b2Ggx1YwFlkgAQJfNxwZ4sUw,chris colwell,https://play-lh.googleusercontent.com/a-/AOh14Gi5S_XGO3mGycP3JuSTCCMQjcNVnSY-WHftpodCsA,👌,5,0,64.06,2020-12-12 19:57:32,,
2650,gp:AOqpTOHHyJqFFE5kZQ2b59ZvOI0OJNs2mKLSn4dYd7U8iS-P3z-t8RP6BGvDYmeB3CQQaKdQxXMbtR3z9IXMVA,Andy Tierrie-Slough,https://play-lh.googleusercontent.com/a/AATXAJxnw3XPBS7Ad4U9ugX1u_H1q8NUkOpKE8zOkBfI=mo,An excellent service! Managing my money whenever and wherever.,5,0,64.06,2020-12-12 19:51:26,,
2651,gp:AOqpTOGDf2lvi5hY2SS2adiDY-BJlUFWR_V81hqemG-hQDSIBhJNRUy_YnRE-Vf1zfifGWnnZYcL1cwRr6ldUg,Margaret Eadie,https://play-lh.googleusercontent.com/a/AATXAJztVUTuMvIcUZm2IT2haJ9gcFdpCfRDHMzVtxr-=mo,Very easy to transfer money👌,5,0,64.06,2020-12-12 15:36:52,,
2652,gp:AOqpTOFzVVcoGfw-ITLZMVAhIfJxANtiC9-hCyc5x_7oti4ymsx63GyOWGvAJ58U3LwXcPsoPIzGQDcpvWi1fg,Yvonne Nightingale,https://play-lh.googleusercontent.com/a/AATXAJylD2Nr5xWIDaoXVQxwrr3DUUvh1BCoY3Df-1nJ=mo,Starts a bit slowly but offers good features to view and do transactions on your account.,4,0,64.06,2020-12-12 12:14:21,,
2653,gp:AOqpTOG8WTyLFg_tDDDDv12xrwDIl9Uq5DuInQY_Y86Ceed-w6V10B_A_AvopJvloTpdBQUxmxxDr-KAsAy7XQ,Jim Kelly,https://play-lh.googleusercontent.com/a/AATXAJxTSxTfJUJ38wvJJJ8Bu5wz6mhOjBQAtjwOwM2E=mo,Very fast,5,0,64.06,2020-12-12 10:21:45,,
2654,gp:AOqpTOEy9EdoSamn4mmaaPR2NnL15W3hXN2UtCrUOL1cGJIfxz3WIKcIzKY0fvxKtTWTkaxVY1nA_2gJ19whOQ,Susan Laing,https://play-lh.googleusercontent.com/a/AATXAJz4nsyQqmOEu5P0jT2XUlpVbM7kn794mMD3KIXw=mo,Excellent and easy to use,5,0,64.06,2020-12-12 08:42:08,,
2655,gp:AOqpTOGr4zRosTyB2J-UaHMo7qNsXm05uXop8Pm2Btx3cx-W1-bdwMYX9BzK8fMfU8bldxy15pk4weLdy5mGOw,Stefan Alexe,https://play-lh.googleusercontent.com/a/AATXAJy2W3VHpetnSDKxcLCCIeomHkmGB3Nu2U9zSPq5=mo,Very good !,5,0,64.06,2020-12-12 08:01:32,,
2656,gp:AOqpTOFYChDJWJ02ee4yca5GxoKplNrrgO1UMQxOC1waFODKvByxkMDzHFUda99lYBLtfNaGr8-X1bf6wy4vqg,Khoa Do,https://play-lh.googleusercontent.com/a-/AOh14GgHvkLqLzBDnP0veSJhsM4mvp0WKcPrj_g73YSVGw,Avoid Bank of Stupid Scotland!,1,0,64.06,2020-12-12 00:16:08,,
2657,gp:AOqpTOGNcLNqtbUDr6no9Pd6Q7rE8OQofuGaA6xOJHSzBsFZ90l55Yf7xegfWzdCx8LHNmxn0zuDJChzPONU1A,John Wason,https://play-lh.googleusercontent.com/a/AATXAJy12EQEz1J6yAcpNfYK-wlifLvDYGkwJb8X9yyz=mo,"Easy, quick and clear graphics",5,0,64.06,2020-12-11 17:50:43,,
2658,gp:AOqpTOHVPu2r8CRye292HAsy41TOFf8hTSTRbfw7Vr7Ewz1-8-sX0OnRnp9UC8_C2nKf50jOFI5nDVe-w5zVCQ,Eileen Alexander,https://play-lh.googleusercontent.com/a/AATXAJznSzKdY3iU1sRHISYHZ3VyRpkc7g6Cp0jwW51r=mo,Exceptional,5,0,64.06,2020-12-11 16:44:35,,
2659,gp:AOqpTOFsf3CI29kP4yqtE5ub_tW4DRBXI_dR5kApom9OZqx9Q-murg4Ulj0hlQw6Aie91cI4FEwaiBruJIW2HA,Fin Bruce,https://play-lh.googleusercontent.com/a/AATXAJz05KgjNmDXMwbfMuomNNMfX8kVTCUnI-urPprQ=mo,Can not delete messages in the inbox. Now have over 100 messages.,2,0,64.06,2020-12-11 16:38:07,,
2660,gp:AOqpTOELL_7Yssq2sBwq59XTxhwFutLCv1zvUxc8oM36RB2Rzfwst-h_hG7_Oe9KdAvxjbjiaEms9Rf_EIRT0w,mega fraudbuster,https://play-lh.googleusercontent.com/a-/AOh14Gim99Xu5s0jTSWwTXIcyYN6aQbOGoSdX01DwKptYw,Good,5,0,64.06,2020-12-11 12:49:59,,
2661,gp:AOqpTOG7LaU1FWL4G0py0AcIUdELsZAvudPL8eKl9JXdV-NEEgtnleejcr2EFvVaiNMDPz-mjqGAzM36zKN2IQ,andy murie,https://play-lh.googleusercontent.com/a/AATXAJzW4Qz8aWQpThN3qSi5la4HzZ4DFhCcuptP6747Qsw=mo,Simplicity in itself.never wanted to use an app for banking but its so easy . Don't have to wait in a queue and its open 24/7.,5,0,64.06,2020-12-11 08:58:14,,
2662,gp:AOqpTOEpZqeLcvETiTfynT0poRlnorub_4PMie3Aol4wh9zqxLPW-OfLauN40Tzk3O1cUSMaZhPOC3_zEwai4A,John Cantley,https://play-lh.googleusercontent.com/a-/AOh14GgKUt_MBo-U9o9A0We-0iUPlv8xz2O65w8oQ8xkDw,no access to stocks,3,0,64.06,2020-12-11 06:46:46,,
2663,gp:AOqpTOE28e733tV_xFd-4lSVmxN0R9bDMVxzvImszAcziMbs6nFcUpc-rXJPqC_tk2QLaoURHvcuGa0UvqBZFA,Anne Mcguire,https://play-lh.googleusercontent.com/a/AATXAJzPRf7EC0F94D1MpGUeTbJMn6vGzSw_Yrmo8ppd=mo,Great. Love how easy it is.,5,0,64.06,2020-12-10 17:56:20,,
2664,gp:AOqpTOGKcW2Exhvx-eInTcVpGxZ-LfAEgCybJhc8z_vS77IqHtvR3vxMkf0zIt8u89WMkDwy-E5shw6i1uRdEw,Jane Chisholm,https://play-lh.googleusercontent.com/a/AATXAJxRuLhJnNcLK2tbdY32ljhY8ReBeyFMwc3Qc-3O=mo,Easy access on the go. Pending debits and upcoming payments info helpful as is the review of spending. Fought using a mobile app for years as too fiddly now it's my go to for banking.,5,0,64.06,2020-12-09 14:29:13,,
2665,gp:AOqpTOEsEEEzY9AaTIcd73jNUkgdxZAM-wzw1_bd5NeaOyq4f3xROsHjTYu3MKnp97R30od59yWrB9WEaPAgig,Sandy S Forsyth,https://play-lh.googleusercontent.com/a/AATXAJxoCKz7GmCK9nIsQVXPem0KSdEZW1AKRputNGjh=mo,Very easy to use and practical better than the internet,5,0,64.06,2020-12-09 10:44:43,,
2666,gp:AOqpTOGaBKRldmrqrwmqGDTdJMZXWHzpUtxI5lheSHfsZwrXTb-qgXCQkejf3qH1tfiHFFvpktB3XlV--t5UOA,RAYMOND Mc CARTNEY,https://play-lh.googleusercontent.com/a-/AOh14GjmWzOSICoFWkY8yxZLBNiPM_jZABvGyVuGTpFR,Sometimes it takes to long to get my number in it will knock it back and have to put in my code 3 time before it let's me in. When you use the finger print reading some times it will not read it even after cleaning the reader Lean's.,3,0,64.06,2020-12-09 09:01:23,,
2667,gp:AOqpTOEbQYl0qgoL_gj6sZzxYQR9ePdHEzDATyVcc4nAapTi4AB_JAOflQcWkdo3YsJqlXw1-JP3VUVucGuSWQ,kevin coulson,https://play-lh.googleusercontent.com/a/AATXAJzALn7zHuyid8qnDwQyAFthHE99Tr75WpKh3_3b=mo,Very good 👍,5,0,64.06,2020-12-08 22:36:00,,
2668,gp:AOqpTOG9AbCJ8IN6PMme6sXxLAJgY0EW1HN9lbbtYLVhdqhEC0Q5sHb-nmb0azvvoRxhTF8woMfuJik8mQhbhg,Marie Marie Centre,https://play-lh.googleusercontent.com/a-/AOh14Ggsh8HQ5r5MLBbcb2f-uDSOOMwXtYkcW2eDZ5rb,Fantastic and useful services,5,0,64.06,2020-12-08 21:58:38,,
2669,gp:AOqpTOEM_G1BrWqUqATA1wbRSjA-NOJs7vY3KD8GyhWMU6QGj_Db_ZC_OPOmXihU1jlONrAbJi1Ghm53Ioe6jA,Angela Horsburgh,https://play-lh.googleusercontent.com/a/AATXAJycK3adh1dk34xAOKbjaUyRDeJp0jtLR4_3OhzH=mo,Excellent app,5,0,64.06,2020-12-08 20:56:20,,
2670,gp:AOqpTOH26G5DySGkXWsIUv44vX33SDp1CJ1il7l8XBuU6hztfLQ8wLSZBKYGikNzcH0KIhHuyf7KndSfrpsuEQ,Sharon Tees,https://play-lh.googleusercontent.com/a/AATXAJzj98Ys6j2ACzGisQE3y8vl7Aux12fZB-a61VF3=mo,Great,5,0,64.06,2020-12-08 17:37:26,,
2671,gp:AOqpTOGfVH2VlpbmZq624js4K1WGwxXckNLXCn6evG9cwgGTrlTiQ59NH1n750avNLQff14ENNB7uhslrSDLdQ,Mark Gallagher,https://play-lh.googleusercontent.com/a/AATXAJyB8DaaoUPgWgBA0lnzIJY4sLlzazO_k4OfaDMH=mo,"Good banking app, very responsive and easy to navigate.",5,0,64.06,2020-12-08 16:26:12,,
2672,gp:AOqpTOHz6tLeKa_ddI96yBQavJpwojKhez3KKd4wH0WDcgAXCP39lCm7LFFHp7OqyqnCyNoqZK1EeEk_yktmGQ,JoJo McElwee,https://play-lh.googleusercontent.com/a-/AOh14Gh2LmOH7ZeonLda9HOdiYYsk0nZYaEEt5KnA6Zm,You have to be qui k putting your info into the app or it will time out and you have to start all over again.,4,0,,2020-12-08 16:02:36,,
2673,gp:AOqpTOEtpfIYs1vpa5HCrRuKJAkRtIoOqyZbw3H1hM8Pa-Ls7TLTitp3tLYePYJRadQZbszjRFnlXC2CBHx3MA,David Stewart,https://play-lh.googleusercontent.com/a/AATXAJzmETTbML4y6RL1jQjfI_5cQoVSZg8KxNdFiY6j=mo,I've never got enough money in it.,5,0,64.06,2020-12-08 14:46:31,,
2674,gp:AOqpTOFFD0y5Kjl407E02AcPP36PF2VzvFTfgbEEQ3KFqIcLtqcf6YHeoETIoosuxecFfEAEOMPJBQHWVayINA,Michael Campbell,https://play-lh.googleusercontent.com/a/AATXAJxREb_rYWrOfHR3XQILmV_g-m20zbPRtc7UlXFu=mo,"Quick, no fuss, easy to use.",5,0,64.06,2020-12-08 14:04:36,,
2675,gp:AOqpTOEB67w2UyO0P4GVjkWJusawQzNO6daGqSXem0JxXIGNCmSTDOHSvDRZGA0Uq5SMF3NDlTF-KDuqLFUJ8A,Magda Lena,https://play-lh.googleusercontent.com/a-/AOh14GhfSnVdDpMtFPMXv1iQYyA-Ll_YWYwGH15O5W_DAg,Everything is perfect!,5,0,64.06,2020-12-08 12:33:52,,
2676,gp:AOqpTOEQOyW9lThaV_rTH2lztaz21egOHbh3nOUFnPltopxUYIxHa8eXEq7tpVHH3DANeX8M4hd0MBauMUyuIw,adam holt,https://play-lh.googleusercontent.com/a/AATXAJws1adeQOWgpixjJrsmN-8tb_mnLTOvEp4ffEcf=mo,Poor user experience making payments - why has this become more difficult?!,2,0,64.06,2020-12-07 20:16:23,,
2677,gp:AOqpTOFC0VaOSYM1KY8eLW6-4N-5A6gvnizuTMx0Pca43wL_0LlPMMDq72Tpb-m_F-Z3i6vLbsAZ7p99GOSAzw,Michael Booth,https://play-lh.googleusercontent.com/a-/AOh14GjUTNoghYQa-jvzMnCUiKlD181yMpwsC9RLp7Si,Generally good but fingerprint use has stopped working since last update. Have re-installed but still doesn't work. Xiaomi 9.,3,0,64.06,2020-12-07 15:47:47,,
2678,gp:AOqpTOGIQcXNhdWofQ22q8PXc8ggtbdM_544gPFlT33XiXHw8rXnnBh8MAbrc3DkLMGH84Cz7iMG8DLoiDxdGg,Norrie Harper,https://play-lh.googleusercontent.com/a/AATXAJxMqnBa4965iSYZZ1kiNCr8T-_NLp4XNVbatjWL=mo,A bit worried that mobile phone is becoming too important if lost.,5,0,64.06,2020-12-07 09:08:59,,
2679,gp:AOqpTOHTJP3RxTqepUF0Xy_9h0k7zX3EUeDI2At-oG0W6ozW33x9IlC_cma_gEfxJDkhW2Vi_B0w2rXN2M3jow,Alistair o'connor,https://play-lh.googleusercontent.com/a/AATXAJyzmoFQ4a0SxdX5xutB5rEiNTZdTFM0ABNCz0_3=mo,So easy to use,5,0,64.06,2020-12-07 08:51:57,,
2680,gp:AOqpTOEQShN9qqy0NjV16MeN675KkJKlPoTROenqWb4DiX5YPgVkOU1xjx4dKDwXEoMIifaH5mmnYz353XKDRA,Ilaria Braina,https://play-lh.googleusercontent.com/a/AATXAJzRTmWIKYSOpDGvy3xiJVMdPNQCTeRn8iSe7EJ-=mo,Fast and easy. Very satisfied with it,5,0,64.06,2020-12-07 08:18:46,,
2681,gp:AOqpTOGHqrxq_yPiqu31AA8wFW4FtOYidzTvyuuT_LxZIqkadMJ3flVLRga38EgJISOujT7I6SdY8Y8XFcxk_A,Tunglashor Gorman,https://play-lh.googleusercontent.com/a-/AOh14Gg9hZZQIIg13TJPnx-5OKX6Cv2H5rHsqsjnj3FF1A,Easy to use,5,0,64.06,2020-12-07 02:31:10,,
2682,gp:AOqpTOFmqvq2a4HG6OEoAnn68rzdd-HZps9ZTnG5vDcGrrt58e3wsapxVuXZesuMXvSerJPKF62EFBIbD1nXMA,John Scott,https://play-lh.googleusercontent.com/a-/AOh14GiNq8GN1XSJB6gdnXDeX6dlCnqoVfgE-iLE0-2Hcg,Can't get finger print to work,5,0,64.06,2020-12-06 19:55:38,,
2683,gp:AOqpTOHMAkIY70iYl9t_DO0wiJABcL6ww-4VeW-a_eLbe7lWJuz5dAYMkfVxghG5uSrIdvWPBV-0xIHEIR1qWg,D Byrne,https://play-lh.googleusercontent.com/a/AATXAJyeX2anCboApVXpHtLw2YkrOZ3dSceNlPvQk2D0=mo,Good. Easy to use and lets me do all I need it to do for me currently.,5,0,64.06,2020-12-06 16:38:44,,
2684,gp:AOqpTOH5XMc9VDNlyP2aJ74dCSR_YyAsQ5D8KsKIcCC5zan3biBNbt9k8qq91dk5OurAU87rjt_n-Dwz1SfmMQ,Christina Owen,https://play-lh.googleusercontent.com/a/AATXAJyXnGe_MR8ClBeAtNhgwn-1p5m_UzAbMvOQkflnAg=mo,"Excellent, but would like to view other accounts I manage. On the website I can switch to view other accounts I manage, but this is not available as an option on the app. This ability would make it so much easier to keep track of funds and make payments and transfers etc.",4,1,64.06,2020-12-06 16:14:53,,
2685,gp:AOqpTOHzfNVOgk1dOeKZqLnmYx2ws039Nh6j2cNVwDMY4pxmQy4e61Rccp8_ifi4Tt5QIzmof0uGLMUl3yMy-w,Linda McDonald,https://play-lh.googleusercontent.com/a/AATXAJx6Hlxyv5k7vH_quD0vD4G05PTxp_3XF_Y2l4Cg=mo,I love the banking app makes life so easy to keep on top of your finances. It's so simple to use would be lost without it,5,0,64.06,2020-12-06 15:01:52,,
2686,gp:AOqpTOH5TA9rXHaBpriePdFj7888gtGriMM8KmRQIXQw_jAgMr0zDHlPZdJW0iFB_FoCEnpC2qGQQj--Brd9rg,Eva Martin,https://play-lh.googleusercontent.com/a/AATXAJwpOnm3xvXRZKAjaGEkpts5-rsMHS-EabWzuvWT=mo,So easy and stress free to use,5,0,62.02,2020-12-06 13:36:24,,
2687,gp:AOqpTOFVVroHqUAA5Jxuf3aFfj6quk8DDJ3oo4VmZAtF9fiZ4eQu4OE0UrJAi7OYamrkNIrPX5EIJcTm2Hn5Yw,Stu Ramsay,https://play-lh.googleusercontent.com/a-/AOh14GgLs1tUAR00QGQqTIlcDkJMDPDvV3CLt9xcXhFa,"Nice app, easy to use and responsive when calling data from previous weeks & months. Not excessive on the the security either, which is a pain elsewh Some added features like monthly bill categorising (utilities, subs, food & drinks, ents, supermkt, savings & fin services, etc) or pcm comparison could improve it, but just my pref and few banking apps I've seen have them.",4,6,64.06,2020-12-06 03:51:23,,
2688,gp:AOqpTOFPLIS_z3GGAk2phClhQTrRiCMY7K6sqkLdiI1N_-mxXei_l5IK0lHC-juTq6MbS0-Q06-THovTB7dn-A,lynseynjames kiernan,https://play-lh.googleusercontent.com/a-/AOh14Gj38JxpNi1rnnC-yKsPa3olV3Z5mnezloUT6jGpSgc,"Love this app, makes a lot of things so easy 👍",5,0,64.06,2020-12-05 23:57:59,,
2689,gp:AOqpTOFYbVMw66KWuqN-vPREyr-8zB4QXmQzci2SDhGbIiCQ-Av4I_RO3cALSyg-K7ygcYjzit2Huu9oxTo-BQ,Anton Duncan,https://play-lh.googleusercontent.com/a/AATXAJzyi4hOnGrch4U8DbSihJUC_XsB0b2R9t9yQuN1=mo,Very handy when you can't get to a bank,5,0,64.06,2020-12-05 18:54:42,,
2690,gp:AOqpTOGx_roAVdyE-9ikQ6xilk2IsUmkNCZ-chqfA8anigSyBqnkEvYhUdBNOeRGkdQPnqhJZ30DSZiIGh8yoQ,Edmond Atkinson,https://play-lh.googleusercontent.com/a/AATXAJyYgz7Seo2otRf6DjzMjJNJFRvwJMdat2C_eof_=mo,Just nice and simple,5,0,64.06,2020-12-05 15:41:55,,
2691,gp:AOqpTOHMnQZ7MRjxzzadlDS-kFQ8d4zKXcZCjPIfmmWypUqciIEtp6i2nav8HRI4xjGMG44PaPKCDp7z3lFC0g,tattyboom 1,https://play-lh.googleusercontent.com/a-/AOh14Gg3eCcDayKrRntEb-MmdEwXQIyN28psE2WwYfcf6A,Megga fun,5,0,58.04,2020-12-05 11:12:48,,
2692,gp:AOqpTOHHkwaD_YAZEEabf_mEsirU1B5YxBITyWCIjQe2UkniP-A-iU48vWbaUFIVI98uc7wX3AaLMXcIt_S3qg,stewart speed,https://play-lh.googleusercontent.com/a-/AOh14GhINydDJjVLHNYhtIufoWGPUJfZJ99mlsrfpY09Og,"Found it really easy for this old man,thanks. still managing very well on the app,easy to keep track of my money now. (2) Still finding it very good and very easy to use, thank you.",5,1,64.06,2020-12-05 11:07:33,,
2693,gp:AOqpTOEV_XaO--9uCrVSEFoa337AQ3K4Dx_2JXC3MaO268nbiCwg80Rz7PnjkVf_cDsgKNercGR-2L_gQYC6wg,Laureen Fitzpatrick,https://play-lh.googleusercontent.com/a-/AOh14GiqI8GTsPwc55ooD79OuCcb1m2M-yBxSi1CckXmBA,Used to be good. Now it never opens. Error message everytime. I've had to uninstall it.,1,0,62.02,2020-12-05 09:23:13,,
2694,gp:AOqpTOFC7_tCfzjqeqtYtJQbUz4j5PA-zhQIQ43AnZJnIKc4ABiMq7cyds1QSSFUrFTSB4YpvJw-O-TMocQA7A,Peppermint Pig,https://play-lh.googleusercontent.com/a-/AOh14GiHq4WdXV_qSB_Ve8WQRC8sKGHCPyw2M1F1DcTf,"Cannot get fingerprint login to work. Sent you an email directly on the 29th. Still no reply, see email message below. Hi I cannot get the fingerprint recognition to work even after reinstalling app and after activating in the app. Fingerprint work's with all other apps. I am on an Android 10 device Xiaomi Redmi note 9, everything up to date. Regards Padraig",4,1,64.06,2020-12-04 20:34:45,,
2695,gp:AOqpTOHVQsytsmyVwHjI9KfW9AnaTZNff9XpPy13TK9z8PWTF65qXj3thg24x5hNBVTVTYtMEz-tvX1aT62qQw,Hugh Mailey,https://play-lh.googleusercontent.com/a-/AOh14GhOji7SPKrEjy1gnM2uu08pXzmfkH8D8LDnqbf_,Fine when its working,5,0,64.06,2020-12-04 20:02:25,,
2696,gp:AOqpTOFLu0ebLbdDw-IKGfbBfy599QLMQ3D13JPcFgcmnN390eUOp9tNQ28cXUmBiqWADdPgHuyUP77gx0A_xQ,Robert,https://play-lh.googleusercontent.com/a/AATXAJzzgJt0BpFev8EsDsbdyAmuhy4K5rGPOXGXPRdU=mo,Great App very easy to use.,5,0,,2020-12-04 18:19:21,,
2697,gp:AOqpTOEjBROZVhpJI8r18lO871guHIM8ad0_mHcRCEygkxZFeD96KZ1ituaiDoAE3Vm4GVi0nGBRH4N3IhO7lQ,Darryl McLaughlin,https://play-lh.googleusercontent.com/a/AATXAJwiSNphdRvFOrxkRqDLd25He435AXczL9lCaHrM=mo,Easy to use.,3,0,62.02,2020-12-04 15:30:09,,
2698,gp:AOqpTOEXKMCBRBJUHWH9W3DIuQ-2zhwYXkfQw_hrdYSOwEXSa5n0BVH4H73sAp8lV0F8YUfZLY0NjUUM2xrLjg,Anthony Kelly,https://play-lh.googleusercontent.com/a/AATXAJz0fkQLiEJYgGi033hiKEDLe6DCoUXMFi6I3tOP=mo,Easy to use,5,0,64.06,2020-12-04 14:57:04,,
2699,gp:AOqpTOEM8xOcoZEt_SDG8EkfqMJ8n3D7tXHhoTk0PUp7TFpAzbJPvmHuXehoBv3xGdzE9h2tvrk8dfTSDyJ1aw,Alex Moore,https://play-lh.googleusercontent.com/a/AATXAJwL8klPSTgTVL24TDYj3MYksgWNSgsNqZA9kPHg=mo,Easy to navigate and useful tips if needed,3,0,64.06,2020-12-04 10:16:26,,
2700,gp:AOqpTOEsIc-j-oK3ZM3znOMGNZqwJ3eNZHCkDajYan7TBE1balNt9hrDGEH-BK-Im_RYd6Gt33FuayBGBJzhAw,P Mc,https://play-lh.googleusercontent.com/a/AATXAJz3zrwEYy5m3UexqnY8jUjzlQl4XriTdgRb8top=mo,No issues fast easy,5,0,,2020-12-04 00:16:21,,
